Retailer,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Method
3,2,5,7,3,60,425,255000,101999,0.4,1
3,2,5,7,4,65,300,195000,117000,0.6,1
3,2,5,7,5,80,600,480000,120000,0.25,1
3,2,5,7,0,60,750,450000,180000,0.4,1
3,2,5,7,1,65,600,390000,97500,0.25,1
3,2,5,7,2,65,550,357500,143000,0.4,0
3,2,5,7,3,60,450,270000,94500,0.35,0
3,2,5,7,4,65,500,325000,178750,0.55,0
3,2,5,7,5,80,500,400000,80000,0.2,0
3,2,5,7,0,65,700,455000,182000,0.4,0
3,2,5,7,1,70,650,455000,113750,0.25,0
3,2,5,7,2,65,525,341250,136500,0.4,0
3,2,5,7,3,65,475,308750,108062,0.35,0
3,2,5,7,4,75,475,356250,195937,0.55,0
3,2,5,7,5,80,400,320000,64000,0.2,0
3,2,5,7,0,60,600,360000,126000,0.35,0
3,2,5,7,1,65,600,390000,78000,0.2,0
3,2,5,7,2,60,450,270000,94500,0.35,0
3,2,5,7,3,60,400,240000,72000,0.3,0
3,2,5,7,4,70,400,280000,140000,0.5,0
3,2,5,7,5,75,450,337500,50625,0.15,0
3,2,5,7,0,60,550,330000,115500,0.35,0
3,2,5,7,1,65,550,357500,71500,0.2,0
3,2,5,7,2,60,375,225000,78750,0.35,0
3,2,5,7,3,60,350,210000,63000,0.3,0
3,2,5,7,4,70,325,227500,113750,0.5,0
3,2,5,7,5,75,375,281250,42187,0.15,0
3,2,5,7,0,60,575,345000,120750,0.35,0
3,2,5,7,1,65,575,373750,74750,0.2,0
3,2,5,7,2,60,425,255000,89250,0.35,0
3,2,5,7,3,60,400,240000,72000,0.3,0
3,2,5,7,4,70,350,245000,122500,0.5,0
3,2,5,7,5,75,475,356250,53437,0.15,0
3,2,5,7,0,60,675,405000,141750,0.35,0
3,2,5,7,1,65,675,438750,87750,0.2,0
3,2,5,7,2,60,475,285000,99750,0.35,0
3,2,5,7,3,60,475,285000,85500,0.3,0
3,2,5,7,4,70,400,280000,140000,0.5,0
3,2,5,7,5,75,500,375000,56250,0.15,0
3,2,5,7,0,30,425,127500,44625,0.35,0
3,2,5,7,1,40,425,170000,34000,0.2,0
3,2,5,7,2,40,425,170000,59500,0.35,0
3,2,5,7,3,40,275,110000,33000,0.3,0
3,2,6,8,4,45,225,101250,50625,0.5,0
3,2,6,8,5,40,475,190000,28500,0.15,0
3,2,6,8,0,30,525,157500,55125,0.35,0
3,2,6,8,1,40,425,170000,34000,0.2,0
3,2,6,8,2,40,425,170000,59500,0.35,0
3,2,6,8,3,40,275,110000,33000,0.3,0
3,2,6,8,4,45,200,90000,45000,0.5,0
3,2,6,8,5,40,400,160000,24000,0.15,0
3,2,6,8,0,40,550,220000,77000,0.35,0
3,2,6,8,1,50,400,199999,40000,0.2,0
3,2,6,8,2,55,400,219999,77000,0.35,0
3,2,6,8,3,55,300,164999,49499,0.3,0
3,2,6,8,4,60,150,90000,45000,0.5,0
3,2,6,8,5,55,350,192499,28875,0.15,0
3,2,6,8,0,60,525,315000,110250,0.35,0
3,2,6,8,1,65,325,211250,42250,0.2,0
3,2,6,8,2,65,375,243750,85312,0.35,0
3,2,6,8,3,60,275,165000,49500,0.3,0
3,2,6,8,4,65,175,113750,56875,0.5,0
3,2,6,8,5,80,325,260000,39000,0.15,0
3,2,6,8,0,60,525,315000,157500,0.5,0
3,2,6,8,1,65,375,243750,85312,0.35,0
3,2,6,8,2,65,375,243750,121875,0.5,0
3,2,6,8,3,60,275,165000,74249,0.45,0
3,2,6,8,4,65,175,113750,73937,0.65,0
3,2,6,8,5,80,475,380000,114000,0.3,0
3,2,6,8,0,60,725,435000,217500,0.5,0
3,2,6,8,1,65,575,373750,130812,0.35,0
3,2,6,8,2,65,575,373750,186875,0.5,0
3,2,6,8,3,65,450,292500,131625,0.45,0
3,2,6,8,4,70,325,227500,147875,0.65,0
3,2,6,8,5,85,625,531250,159375,0.3,0
3,2,6,8,0,65,775,503750,226687,0.45,0
3,2,6,8,1,70,625,437500,131250,0.3,0
3,2,6,8,2,70,575,402500,181125,0.45,0
3,2,6,8,3,65,475,308750,123499,0.4,0
3,2,6,8,4,70,525,367500,220500,0.6,0
3,2,6,8,5,85,525,446250,111562,0.25,0
3,2,6,8,0,70,725,507500,228375,0.45,0
3,2,6,8,1,75,675,506250,151875,0.3,0
3,2,6,8,2,70,550,385000,173250,0.45,0
3,2,6,8,3,70,500,350000,140000,0.4,0
3,2,6,8,4,75,500,375000,225000,0.6,0
3,2,6,8,5,80,400,320000,80000,0.25,0
3,2,6,8,0,65,600,390000,156000,0.4,0
3,2,6,8,1,70,600,420000,105000,0.25,0
3,2,6,8,2,65,450,292500,117000,0.4,0
3,2,6,8,3,65,400,260000,91000,0.35,0
3,2,6,8,4,75,400,300000,165000,0.55,0
3,2,6,8,5,70,425,297500,59500,0.2,0
3,2,6,8,0,55,525,288750,115500,0.4,0
3,2,6,8,1,60,525,315000,78750,0.25,0
3,2,6,8,2,55,350,192500,77000,0.4,0
3,2,6,8,3,55,325,178750,62562,0.35,0
3,2,6,8,4,65,300,195000,107250,0.55,0
3,2,6,8,5,70,350,245000,49000,0.2,0
3,2,6,8,0,55,575,316250,126500,0.4,0
3,2,6,8,1,60,575,345000,86250,0.25,0
3,2,6,8,2,55,425,233750,93500,0.4,0
3,2,6,8,3,65,400,260000,91000,0.35,0
3,2,6,8,4,75,375,281250,154687,0.55,0
3,2,6,8,5,80,500,400000,80000,0.2,0
3,2,6,8,0,65,700,455000,182000,0.4,0
3,2,6,8,1,70,700,490000,122500,0.25,0
3,2,6,8,2,65,500,325000,130000,0.4,0
3,2,6,8,3,65,500,325000,113750,0.35,0
3,2,6,8,4,75,425,318750,175312,0.55,0
3,2,6,8,5,80,525,420000,84000,0.2,0
3,2,6,8,0,40,450,180000,54000,0.3,0
3,2,6,8,1,50,450,225000,56250,0.25,0
3,2,6,8,2,50,450,225000,56250,0.25,0
3,2,6,8,3,50,300,150000,45000,0.3,0
3,2,7,9,4,55,250,137500,34375,0.25,0
3,2,7,9,5,50,500,250000,50000,0.2,0
3,2,7,9,0,40,550,220000,66000,0.3,0
3,2,7,9,1,50,450,225000,56250,0.25,0
3,2,7,9,2,50,450,225000,56250,0.25,0
3,2,7,9,3,50,300,150000,45000,0.3,0
3,2,7,9,4,55,225,123750,30937,0.25,0
3,2,7,9,5,50,425,212500,42500,0.2,0
3,2,7,9,0,50,575,287500,86250,0.3,0
3,2,7,9,1,60,425,255000,63750,0.25,0
3,2,7,9,2,65,425,276249,69062,0.25,0
3,2,7,9,3,65,325,211249,63374,0.3,0
3,2,7,9,4,70,175,122500,30625,0.25,0
3,2,7,9,5,65,375,243749,48749,0.2,0
3,2,7,9,0,70,550,385000,115500,0.3,0
3,2,7,9,1,75,350,262500,65625,0.25,0
3,2,7,9,2,75,400,300000,75000,0.25,0
3,2,7,9,3,60,300,180000,54000,0.3,0
3,2,7,9,4,65,200,130000,32500,0.25,0
3,2,7,9,5,80,350,280000,56000,0.2,0
3,2,7,9,0,60,550,330000,99000,0.3,0
3,2,7,9,1,65,400,260000,65000,0.25,0
3,2,7,9,2,65,400,260000,65000,0.25,0
3,2,7,9,3,60,300,180000,54000,0.3,0
3,2,7,9,4,65,200,130000,32500,0.25,0
3,2,7,9,5,80,500,400000,80000,0.2,0
3,2,7,9,0,75,750,562500,168750,0.3,0
3,2,7,9,1,80,625,500000,125000,0.25,0
3,2,7,9,2,80,625,500000,125000,0.25,0
3,2,7,9,3,80,500,400000,120000,0.3,0
3,2,7,9,4,85,375,318750,79687,0.25,0
3,2,7,9,5,100,675,675000,135000,0.2,0
3,2,7,9,0,80,825,660000,198000,0.3,0
3,2,7,9,1,85,675,573750,143437,0.25,0
3,2,7,9,2,85,625,531250,132812,0.25,0
3,2,7,9,3,80,525,420000,126000,0.3,0
3,2,7,9,4,85,575,488750,122187,0.25,0
3,2,7,9,5,100,575,575000,115000,0.2,0
3,2,7,9,0,85,775,658750,197625,0.3,0
3,2,7,9,1,80,750,600000,150000,0.25,0
3,2,7,9,2,75,625,468750,117187,0.25,0
3,2,7,9,3,75,575,431250,129375,0.3,0
3,2,7,9,4,75,575,431250,107812,0.25,0
3,2,7,9,5,80,400,320000,64000,0.2,0
3,2,7,9,0,70,600,420000,126000,0.3,0
3,2,7,9,1,75,600,450000,112500,0.25,0
3,2,7,9,2,70,450,315000,78750,0.25,0
3,2,7,9,3,70,400,280000,84000,0.3,0
3,2,7,9,4,80,425,340000,85000,0.25,0
3,2,7,9,5,65,450,292500,58500,0.2,0
3,2,7,9,0,60,550,330000,99000,0.3,0
3,2,7,9,1,65,550,357500,89375,0.25,0
3,2,7,9,2,60,375,225000,56250,0.25,0
3,2,7,9,3,60,350,210000,63000,0.3,0
3,2,7,9,4,70,325,227500,56875,0.25,0
3,2,7,9,5,75,375,281250,56250,0.2,0
3,2,7,9,0,60,600,360000,108000,0.3,0
3,2,7,9,1,65,625,406250,101562,0.25,0
3,2,7,9,2,60,475,285000,71250,0.25,0
3,2,7,9,3,70,450,315000,94500,0.3,0
3,2,7,9,4,90,425,382500,95625,0.25,0
3,2,7,9,5,95,550,522500,104500,0.2,0
3,2,7,9,0,80,750,600000,180000,0.3,0
3,2,7,9,1,85,750,637500,159375,0.25,0
3,2,7,9,2,80,550,440000,110000,0.25,0
3,2,7,9,3,80,550,440000,132000,0.3,0
3,2,7,9,4,90,475,427500,106875,0.25,0
3,2,7,9,5,95,575,546250,109250,0.2,0
0,2,7,9,0,45,1050,472500,212625,0.45,0
0,2,7,9,1,45,850,382500,133875,0.35,0
0,2,7,9,2,35,850,297500,74375,0.25,0
0,2,7,9,3,40,700,280000,84000,0.3,0
0,4,8,10,4,55,750,412500,144375,0.35,0
0,4,8,10,5,45,850,382500,191250,0.5,0
0,4,8,10,0,45,1100,495000,222750,0.45,0
0,4,8,10,1,45,750,337500,118124,0.35,0
0,4,8,10,2,35,800,280000,70000,0.25,0
3,4,8,10,3,40,675,270000,81000,0.3,0
0,4,8,10,4,55,750,412500,144375,0.35,0
0,4,8,10,5,45,850,382500,191250,0.5,0
0,4,8,10,0,45,1070,481500,216675,0.45,0
0,4,8,10,1,45,750,337500,118124,0.35,0
0,4,8,10,2,35,775,271250,67812,0.25,0
0,4,8,10,3,40,625,250000,75000,0.3,0
0,4,8,10,4,55,675,371250,129937,0.35,0
0,4,8,10,5,45,775,348750,174375,0.5,0
0,4,8,10,0,45,1025,461250,207562,0.45,0
0,4,8,10,1,45,725,326250,114187,0.35,0
3,4,8,10,2,35,725,253750,63437,0.25,0
3,4,8,10,3,40,650,260000,78000,0.3,0
3,4,8,10,4,55,675,371250,129937,0.35,0
3,4,8,10,5,45,800,360000,180000,0.5,0
3,4,8,10,0,55,1070,588500,264825,0.45,0
3,4,8,10,1,55,775,426250,149187,0.35,0
3,4,8,10,2,50,750,375000,93750,0.25,0
3,4,8,10,3,50,700,350000,105000,0.3,0
3,4,8,10,4,60,725,435000,152250,0.35,0
3,4,8,10,5,65,825,536250,268125,0.5,0
3,4,8,10,0,60,1075,645000,290250,0.45,0
3,4,8,10,1,55,825,453750,158812,0.35,0
3,4,8,10,2,50,800,400000,100000,0.25,0
3,4,8,10,3,50,775,387500,116250,0.3,0
3,4,8,10,4,65,775,503750,176312,0.35,0
3,4,8,10,5,70,925,647500,323750,0.5,0
3,4,8,10,0,65,1150,747500,336375,0.45,0
3,4,8,10,1,60,900,540000,189000,0.35,0
3,4,8,10,2,55,825,453750,113437,0.25,0
3,4,8,10,3,55,775,426250,127875,0.3,0
3,4,8,10,4,65,800,520000,182000,0.35,0
3,4,8,10,5,70,975,682500,341250,0.5,0
3,4,8,10,0,65,1125,731250,329062,0.45,0
3,4,8,10,1,60,900,540000,189000,0.35,0
3,4,8,10,2,55,825,453750,113437,0.25,0
0,4,8,10,3,45,775,348750,104625,0.3,0
0,4,8,10,4,55,750,412500,144375,0.35,0
0,4,8,10,5,60,925,555000,277500,0.5,0
0,4,8,10,0,55,1050,577500,259875,0.45,0
0,4,8,10,1,50,850,425000,148750,0.35,0
2,4,8,10,2,45,750,337500,84375,0.25,0
2,4,8,10,3,45,725,326250,97875,0.3,0
2,4,8,10,4,55,725,398750,139562,0.35,0
2,4,8,10,5,60,825,495000,247500,0.5,0
2,4,8,10,0,60,1000,600000,270000,0.45,0
2,4,8,10,1,50,825,412500,144375,0.35,0
2,4,8,10,2,50,725,362500,90625,0.25,0
2,4,8,10,3,50,700,350000,105000,0.3,0
2,4,8,10,4,60,700,420000,147000,0.35,0
2,4,8,10,5,65,825,536250,268125,0.5,0
2,4,8,10,0,60,975,585000,263250,0.45,0
2,4,8,10,1,50,800,400000,140000,0.35,0
2,4,8,10,2,50,745,372500,93125,0.25,0
2,4,8,10,3,50,775,387500,116250,0.3,0
2,4,8,10,4,65,750,487500,170625,0.35,0
2,4,8,10,5,70,850,595000,297500,0.5,0
2,4,8,10,0,65,1075,698750,314437,0.45,0
2,4,8,10,1,55,875,481250,168437,0.35,0
2,4,8,10,2,55,825,453750,113437,0.25,0
2,4,8,10,3,55,775,426250,127875,0.3,0
0,4,8,10,4,65,775,503750,176312,0.35,0
0,4,8,10,5,70,875,612500,306250,0.5,0
0,4,8,10,0,35,450,157500,55125,0.35,0
0,4,8,10,1,35,250,87500,26250,0.3,0
0,4,8,10,2,25,250,62500,18750,0.3,0
0,4,8,10,3,30,100,30000,10500,0.35,0
0,3,9,11,4,45,150,67499,20249,0.3,0
0,3,9,11,5,35,250,87500,39375,0.45,0
0,3,9,11,0,35,500,175000,61250,0.35,0
0,3,9,11,1,35,150,52500,15750,0.3,0
0,3,9,11,2,25,200,50000,15000,0.3,0
0,3,9,11,3,30,75,22500,7875,0.35,0
0,3,9,11,4,45,150,67499,20249,0.3,0
0,3,9,11,5,35,225,78750,35437,0.45,0
0,3,9,11,0,40,445,178000,62300,0.35,0
0,3,9,11,1,40,125,50000,15000,0.3,0
0,3,9,11,2,30,175,52500,15750,0.3,0
0,3,9,11,3,35,25,8750,3062,0.35,0
0,3,9,11,4,50,75,37500,11250,0.3,0
0,3,9,11,5,40,175,70000,31500,0.45,0
0,3,9,11,0,40,400,160000,56000,0.35,0
0,3,9,11,1,40,100,40000,12000,0.3,0
0,3,9,11,2,30,100,30000,9000,0.3,0
0,3,9,11,3,35,25,8750,3062,0.35,0
0,3,9,11,4,50,50,25000,7500,0.3,0
0,3,9,11,5,40,175,70000,31500,0.45,0
0,3,9,11,0,50,445,222500,77875,0.35,0
0,3,9,11,1,45,150,67500,20250,0.3,0
0,3,9,11,2,40,125,50000,15000,0.3,0
0,3,9,11,3,40,50,20000,7000,0.35,0
0,3,9,11,4,55,75,41249,12374,0.3,0
0,3,9,11,5,60,175,105000,47250,0.45,0
0,3,9,11,0,45,425,191250,66937,0.35,1
0,3,9,11,1,40,175,70000,21000,0.3,1
0,3,9,11,2,35,175,61250,18375,0.3,1
0,3,9,11,3,35,150,52500,18375,0.35,1
0,3,9,11,4,50,150,75000,22500,0.3,1
0,3,9,11,5,55,325,178750,80437,0.45,1
0,3,9,11,0,50,550,275000,96250,0.35,1
0,3,9,11,1,45,300,135000,40500,0.3,1
0,3,9,11,2,40,225,90000,27000,0.3,1
0,3,9,11,3,40,175,70000,24500,0.35,1
0,3,9,11,4,50,200,100000,30000,0.3,1
0,3,9,11,5,55,375,206250,92812,0.45,1
0,3,9,11,0,50,525,262500,91875,0.35,1
0,3,9,11,1,45,300,135000,40500,0.3,1
0,3,9,11,2,40,225,90000,27000,0.3,1
0,3,9,11,3,35,175,61250,21437,0.35,1
0,3,9,11,4,45,150,67500,20250,0.3,1
0,3,9,11,5,50,325,162500,73125,0.45,1
0,3,9,11,0,45,450,202500,70875,0.35,1
0,3,9,11,1,40,250,100000,30000,0.3,1
0,3,9,11,2,25,150,37500,11250,0.3,1
0,3,9,11,3,25,125,31250,10937,0.35,1
0,3,9,11,4,35,125,43750,13125,0.3,1
0,3,9,11,5,40,200,80000,36000,0.45,1
0,3,9,11,0,45,375,168749,59062,0.35,1
0,3,9,11,1,35,200,70000,21000,0.3,1
0,3,9,11,2,35,100,35000,10500,0.3,1
0,3,9,11,3,35,75,26250,9187,0.35,1
0,3,9,11,4,45,75,33749,10124,0.3,1
0,3,9,11,5,50,200,99999,44999,0.45,1
0,3,9,11,0,50,350,175000,61250,0.35,1
0,3,9,11,1,40,200,80000,24000,0.3,1
0,3,9,11,2,40,145,58000,17400,0.3,1
0,3,9,11,3,40,150,60000,21000,0.35,1
0,3,9,11,4,55,125,68749,20624,0.3,1
0,3,9,11,5,60,225,134999,60749,0.45,1
0,3,9,11,0,55,475,261249,91437,0.35,1
0,3,9,11,1,45,275,123750,37125,0.3,1
0,3,9,11,2,45,225,101250,30375,0.3,1
0,3,9,11,3,45,175,78750,27562,0.35,1
0,3,9,11,4,55,175,96249,28874,0.3,1
0,3,9,11,5,60,275,164999,74249,0.45,1
4,3,9,11,0,35,475,166250,74812,0.45,1
4,3,9,11,1,45,475,213750,64125,0.3,1
4,3,9,11,2,45,475,213750,96187,0.45,1
4,3,9,11,3,45,325,146250,58499,0.4,1
4,3,10,12,4,50,275,137500,82500,0.6,1
4,3,10,12,5,45,475,213750,53437,0.25,1
4,3,10,12,0,35,525,183750,82687,0.45,1
4,3,10,12,1,45,425,191250,57375,0.3,1
4,3,10,12,2,45,450,202500,91125,0.45,1
4,3,10,12,3,45,300,135000,53999,0.4,1
4,3,10,12,4,50,225,112500,67500,0.6,1
4,3,10,12,5,45,425,191250,47812,0.25,1
4,3,10,12,0,35,575,201250,90562,0.45,1
4,3,10,12,1,45,425,191250,57375,0.3,1
4,3,10,12,2,45,425,191250,86062,0.45,1
4,3,10,12,3,45,325,146250,58499,0.4,1
4,3,10,12,4,50,200,100000,60000,0.6,1
4,3,10,12,5,45,400,180000,45000,0.25,1
4,3,10,12,0,45,575,258750,116437,0.45,1
4,3,10,12,1,45,375,168750,50625,0.3,1
4,3,10,12,2,45,400,180000,81000,0.45,1
4,3,10,12,3,40,300,120000,47999,0.4,1
4,3,10,12,4,45,200,90000,54000,0.6,1
4,3,10,12,5,60,375,225000,56250,0.25,1
4,3,10,12,0,40,575,230000,103500,0.45,1
4,3,10,12,1,45,425,191250,57375,0.3,1
4,3,10,12,2,45,425,191250,86062,0.45,1
4,3,10,12,3,40,325,130000,51999,0.4,1
4,3,10,12,4,45,225,101250,60750,0.6,1
4,3,10,12,5,60,400,240000,60000,0.25,1
4,3,10,12,0,40,675,270000,121500,0.45,1
4,3,10,12,1,45,525,236250,70875,0.3,1
4,3,10,12,2,45,550,247500,111375,0.45,1
4,3,10,12,3,40,425,170000,68000,0.4,1
4,3,10,12,4,45,300,135000,81000,0.6,1
4,3,10,12,5,60,600,360000,90000,0.25,1
4,3,10,12,0,40,750,300000,135000,0.45,1
4,3,10,12,1,45,600,270000,81000,0.3,1
4,3,10,12,2,45,550,247500,111375,0.45,1
4,3,10,12,3,40,450,180000,72000,0.4,1
4,3,10,12,4,45,475,213750,128250,0.6,1
4,3,10,12,5,60,475,285000,71250,0.25,1
4,3,10,12,0,45,675,303750,136687,0.45,1
4,3,10,12,1,55,625,343750,103125,0.3,1
4,3,10,12,2,50,500,250000,112500,0.45,1
4,3,10,12,3,45,425,191250,76500,0.4,1
4,3,10,12,4,55,425,233749,140250,0.6,1
4,3,10,12,5,60,400,240000,60000,0.25,1
4,3,10,12,0,45,600,270000,121500,0.45,1
4,3,10,12,1,50,600,300000,90000,0.3,1
4,3,10,12,2,45,450,202500,91125,0.45,1
4,3,10,12,3,45,400,180000,72000,0.4,1
4,3,10,12,4,55,400,219999,132000,0.6,1
4,3,10,12,5,60,450,270000,67500,0.25,1
4,3,10,12,0,45,550,247500,111375,0.45,1
4,3,10,12,1,50,550,275000,82500,0.3,1
4,3,10,12,2,45,400,180000,81000,0.45,1
4,3,10,12,3,45,375,168750,67500,0.4,1
4,3,10,12,4,55,350,192499,115500,0.6,1
4,3,10,12,5,60,400,240000,60000,0.25,1
4,3,10,12,0,40,575,230000,103500,0.45,1
4,3,10,12,1,45,575,258750,77625,0.3,1
4,3,10,12,2,40,425,170000,76500,0.45,1
4,3,10,12,3,40,425,170000,68000,0.4,1
4,3,10,12,4,55,375,206249,123750,0.6,1
4,3,10,12,5,60,475,285000,71250,0.25,1
4,3,10,12,0,45,675,303750,136687,0.45,1
4,3,10,12,1,50,675,337500,101250,0.3,1
4,3,10,12,2,45,475,213750,96187,0.45,1
4,3,10,12,3,45,475,213750,85500,0.4,1
4,3,10,12,4,55,400,219999,132000,0.6,1
4,3,10,12,5,60,500,300000,75000,0.25,1
2,3,10,12,0,20,700,140000,49000,0.35,1
2,3,10,12,1,30,700,210000,73500,0.35,1
2,3,10,12,2,30,500,150000,52500,0.35,1
2,3,10,12,3,35,500,175000,78750,0.45,1
2,1,11,13,4,40,350,140000,42000,0.3,1
2,1,11,13,5,35,500,175000,87500,0.5,1
2,1,11,13,0,25,650,162500,56875,0.35,1
2,1,11,13,1,35,625,218750,76562,0.35,1
2,1,11,13,2,35,450,157500,55125,0.35,1
2,1,11,13,3,35,400,140000,63000,0.45,1
2,1,11,13,4,40,275,110000,33000,0.3,1
2,1,11,13,5,35,475,166250,83125,0.5,1
2,1,11,13,0,30,650,195000,78000,0.4,1
2,1,11,13,1,40,650,260000,103999,0.4,1
2,1,11,13,2,30,475,142500,56999,0.4,1
2,1,11,13,3,35,375,131250,65625,0.5,1
2,1,11,13,4,40,275,110000,38500,0.35,1
2,1,11,13,5,35,425,148750,81812,0.55,1
2,1,11,13,0,20,675,135000,53999,0.4,1
2,1,11,13,1,25,675,168750,67500,0.4,1
2,1,11,13,2,20,500,99999,39999,0.4,1
2,1,11,13,3,25,400,100000,50000,0.5,1
2,1,11,13,4,30,300,90000,31499,0.35,1
2,1,11,13,5,25,575,143750,79062,0.55,1
2,1,11,13,0,15,725,108749,43499,0.4,1
2,1,11,13,1,25,750,187500,75000,0.4,1
2,1,11,13,2,20,600,119999,47999,0.4,1
2,1,11,13,3,30,525,157500,78750,0.5,1
2,1,11,13,4,45,425,191250,66937,0.35,1
2,1,11,13,5,40,775,310000,170500,0.55,1
2,1,11,13,0,40,775,310000,123999,0.4,1
2,1,11,13,1,45,775,348750,139500,0.4,1
2,1,11,13,2,40,650,260000,103999,0.4,1
2,1,11,13,3,40,600,240000,120000,0.5,1
2,1,11,13,4,45,500,225000,78750,0.35,1
2,1,11,13,5,50,875,437500,240625,0.55,1
2,1,11,13,0,40,825,330000,148499,0.45,1
2,1,11,13,1,45,825,371250,167062,0.45,1
2,1,11,13,2,40,975,390000,175499,0.45,1
2,1,11,13,3,40,575,230000,126500,0.55,1
2,1,11,13,4,45,550,247500,98999,0.4,1
2,1,11,13,5,55,825,453749,272250,0.6,1
2,1,11,13,0,45,775,348750,156937,0.45,1
2,1,11,13,1,55,775,426250,191812,0.45,1
2,1,11,13,2,50,950,475000,213749,0.45,1
2,1,11,13,3,45,475,213750,117562,0.55,1
2,1,11,13,4,50,475,237500,94999,0.4,1
2,1,11,13,5,55,725,398749,239250,0.6,1
2,1,11,13,0,50,675,337500,151874,0.45,1
2,1,11,13,1,50,625,312500,140625,0.45,1
2,1,11,13,2,55,675,371249,167062,0.45,1
2,1,11,13,3,55,400,219999,121000,0.55,1
2,1,11,13,4,50,400,200000,80000,0.4,1
2,1,11,13,5,45,625,281250,168750,0.6,1
2,1,11,13,0,35,575,201250,90562,0.45,1
2,1,11,13,1,35,575,201250,90562,0.45,1
2,1,11,13,2,40,525,210000,94499,0.45,1
2,1,11,13,3,40,375,150000,82500,0.55,1
2,1,11,13,4,35,350,122500,48999,0.4,1
2,1,11,13,5,45,525,236250,141750,0.6,1
2,1,11,13,0,30,675,202500,91125,0.45,1
2,1,11,13,1,30,675,202500,91125,0.45,1
2,1,11,13,2,55,600,330000,148500,0.45,1
2,1,11,13,3,55,475,261250,143687,0.55,1
2,1,11,13,4,55,450,247499,98999,0.4,1
2,1,11,13,5,65,650,422500,253500,0.6,1
2,1,11,13,0,55,800,439999,197999,0.45,1
2,1,11,13,1,55,800,439999,197999,0.45,1
2,1,11,13,2,60,700,420000,188999,0.45,1
2,1,11,13,3,60,550,330000,181500,0.55,1
2,1,11,13,4,55,500,274999,109999,0.4,1
2,1,11,13,5,65,750,487500,292500,0.6,1
0,1,11,13,0,35,425,148750,59500,0.4,1
0,1,11,13,1,35,225,78750,27562,0.35,1
0,1,11,13,2,25,225,56250,19687,0.35,1
0,1,11,13,3,30,75,22500,9000,0.4,1
0,3,12,14,4,45,125,56249,19687,0.35,1
0,3,12,14,5,35,225,78750,39375,0.5,1
0,3,12,14,0,35,475,166250,66500,0.4,1
0,3,12,14,1,35,125,43750,15312,0.35,1
0,3,12,14,2,25,175,43750,15312,0.35,1
0,3,12,14,3,30,50,15000,6000,0.4,1
0,3,12,14,4,45,125,56249,19687,0.35,1
0,3,12,14,5,35,200,70000,35000,0.5,1
0,3,12,14,0,40,420,168000,67200,0.4,1
0,3,12,14,1,40,100,40000,14000,0.35,1
0,3,12,14,2,30,150,45000,15750,0.35,1
0,3,12,14,3,35,0,0,0,0.4,1
0,3,12,14,4,50,50,25000,8750,0.35,1
0,3,12,14,5,40,150,60000,30000,0.5,1
0,3,12,14,0,40,375,150000,60000,0.4,1
0,3,12,14,1,35,75,26250,9187,0.35,1
0,3,12,14,2,25,75,18750,6562,0.35,1
0,3,12,14,3,30,0,0,0,0.4,1
0,3,12,14,4,45,25,11250,3937,0.35,1
0,3,12,14,5,35,150,52500,26250,0.5,1
0,3,12,14,0,45,420,189000,75600,0.4,1
0,3,12,14,1,40,125,50000,17500,0.35,1
0,3,12,14,2,35,100,35000,12250,0.35,1
0,3,12,14,3,35,25,8750,3500,0.4,1
0,3,12,14,4,50,50,24999,8749,0.35,1
0,3,12,14,5,55,150,82499,41249,0.5,1
0,3,12,14,0,40,400,160000,64000,0.4,1
0,3,12,14,1,35,150,52500,18375,0.35,1
0,3,12,14,2,30,175,52500,18375,0.35,1
0,3,12,14,3,30,150,45000,18000,0.4,1
0,3,12,14,4,45,150,67500,23625,0.35,1
0,3,12,14,5,50,325,162500,81250,0.5,1
0,3,12,14,0,45,550,247500,99000,0.4,1
0,3,12,14,1,40,300,120000,42000,0.35,1
0,3,12,14,2,35,225,78750,27562,0.35,1
0,3,12,14,3,35,175,61250,24500,0.4,1
0,3,12,14,4,45,175,78750,27562,0.35,1
0,3,12,14,5,50,350,175000,87500,0.5,1
0,3,12,14,0,45,500,225000,90000,0.4,1
0,3,12,14,1,45,275,123750,43312,0.35,1
0,3,12,14,2,40,200,80000,28000,0.35,1
0,3,12,14,3,30,125,37500,15000,0.4,1
0,3,12,14,4,40,100,40000,14000,0.35,1
0,3,12,14,5,45,275,123750,61875,0.5,1
0,3,12,14,0,40,400,160000,64000,0.4,1
0,3,12,14,1,35,200,70000,24500,0.35,1
0,3,12,14,2,20,100,20000,7000,0.35,1
0,3,12,14,3,20,75,15000,6000,0.4,1
0,3,12,14,4,30,75,22500,7874,0.35,1
0,3,12,14,5,35,150,52500,26250,0.5,1
0,3,12,14,0,40,325,130000,52000,0.4,1
0,3,12,14,1,30,150,45000,15749,0.35,1
0,3,12,14,2,30,50,15000,5250,0.35,1
0,3,12,14,3,30,25,7500,3000,0.4,1
0,3,12,14,4,40,25,10000,3500,0.35,1
0,3,12,14,5,45,150,67499,33749,0.5,1
0,3,12,14,0,40,300,120000,48000,0.4,1
0,3,12,14,1,30,150,45000,15750,0.35,1
0,3,12,14,2,30,95,28500,9975,0.35,1
0,3,12,14,3,30,125,37500,15000,0.4,1
0,3,12,14,4,50,100,49999,17499,0.35,1
